player_id,player_name,player_nickname,jersey_number,country,cards,positions,match_id
20827,Vitalii Mykolenko,,16,Ukraine,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '56:03', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 8, 'position': 'Left Wing Back', 'from': '57:23', 'to': '57:25', 'from_period': 2, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Injury)'}]",3938645
21294,Mykola Shaparenko,,19,Ukraine,[],"[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '00:00', 'to': '69:35', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3938645
21390,Andriy Lunin,,23,Ukraine,[],[],3938645
22243,Heorhii Bushchan,,1,Ukraine,[],[],3938645
23649,Roman Yaremchuk,,9,Ukraine,[],"[{'position_id': 24, 'position': 'Left Center Forward', 'from': '00:00', 'to': '69:43', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3938645
25079,Artem Dovbyk,,11,Ukraine,"[{'time': '68:38', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 22, 'position': 'Right Center Forward', 'from': '00:00', 'to': '80:07', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 24, 'position': 'Left Center Forward', 'from': '80:07', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3938645
30059,Oleksandr Svatok,,3,Ukraine,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': '80:03', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3938645
31892,Oleksandr Zubkov,,20,Ukraine,[],[],3938645
36911,Maksym Talovierov,Maksym Taloverov,4,Ukraine,[],[],3938645
37330,Anatolii Trubin,Anatoliy Trubin,12,Ukraine,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3938645
38975,Georgiy Sudakov,Georgiy Sudakov,14,Ukraine,[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '00:00', 'to': '80:07', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '80:07', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3938645
39136,Illia Zabarnyi,Ilya Zabarnyi,13,Ukraine,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3938645
40141,Vladyslav Vanat,,25,Ukraine,[],"[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '69:35', 'to': '69:55', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 24, 'position': 'Left Center Forward', 'from': '69:55', 'to': '80:07', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '80:07', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3938645
44085,Valerii Bondar,Valeriy Bondar,21,Ukraine,[],[],3938645
44557,Bohdan Mykhaylichenko,,26,Ukraine,[],[],3938645
45785,Yukhym Konoplya,,2,Ukraine,[],[],3938645
45863,Oleksandr Tymchyk,,24,Ukraine,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '67:46', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '68:06', 'to': '80:07', 'from_period': 2, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Tactical Shift'}, {'position_id': 2, 'position': 'Right Back', 'from': '80:07', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3938645
144127,Volodymyr Brazhko,,18,Ukraine,[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00', 'to': '69:37', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3938645
3648,Cenk Tosun,,9,Turkey,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '75:17', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930184
7039,Hakan Çalhanoğlu,,10,Turkey,"[{'time': '65:41', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': '86:49', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
9085,Salih Özcan,,15,Turkey,"[{'time': '30:15', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
10349,Mehmet Zeki Çelik,Zeki Celik,2,Turkey,[],[],3930184
10826,Mert Müldür,,18,Turkey,"[{'time': '80:01', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
12293,Kaan Ayhan,,22,Turkey,"[{'time': '95:15', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '45:00', 'to': '86:55', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '86:55', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930184
12555,Okay Yokuşlu,,5,Turkey,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '62:38', 'to': '86:55', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '86:55', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930184
18723,Yunus Akgün,,25,Turkey,[],[],3930184
22212,Orkun Kökçü,,6,Turkey,"[{'time': '95:17', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '86:49', 'to': '86:55', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '86:55', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930184
23558,Merih Demiral,,3,Turkey,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
29989,Yusuf Yazıcı,,11,Turkey,[],[],3930184
30310,Fehmi Mert Günok,Mert Günok,1,Turkey,"[{'time': '64:00', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
30311,İrfan Can Kahveci,,17,Turkey,[],[],3930184
30357,Uğurcan Çakır,,23,Turkey,"[{'time': '67:31', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]",[],3930184
30438,Ferdi Erenay Kadıoğlu,Ferdi Kadioglu,20,Turkey,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
30442,Altay Bayındır,,12,Turkey,[],[],3930184
47383,Ahmetcan Kaplan,,13,Turkey,[],[],3930184
49689,Muhammed Kerem Aktürkoğlu,Kerem Aktürkoglu,7,Turkey,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '75:28', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930184
78241,İsmail Yüksek,,16,Turkey,"[{'time': '48:53', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '62:38', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
116587,Arda Güler,,8,Turkey,"[{'time': '97:40', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '75:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
133168,Bertuğ Özgür Yıldırım,,26,Turkey,[],[],3930184
133305,Samet Akaydin,,4,Turkey,"[{'time': '84:43', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '62:36', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '63:27', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3930184
134209,Barış Alper Yılmaz,,21,Turkey,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
149576,Semih Kılıçsoy,,24,Turkey,[],[],3930184
151813,Kenan Yildiz,,19,Turkey,"[{'time': '36:04', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 1}]","[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '75:28', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
4870,Tomáš Souček,,22,Czech Republic,"[{'time': '97:38', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '21:17', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '21:17', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930184
7044,Patrik Schick,,10,Czech Republic,"[{'time': '34:00', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 1}]",[],3930184
7801,Antonín Barák,,7,Czech Republic,"[{'time': '10:43', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}, {'time': '19:17', 'card_type': 'Second Yellow', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': '19:17', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Foul Committed (Second Yellow)'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '21:17', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930184
8116,Václav Černý,,17,Czech Republic,[],[],3930184
16469,Tomáš Holeš,,3,Czech Republic,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
16570,Vladimír Coufal,,5,Czech Republic,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '38:47', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '39:10', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3930184
21226,Tomáš Chorý,,19,Czech Republic,"[{'time': '97:38', 'card_type': 'Red Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '54:37', 'to': '55:26', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 23, 'position': 'Center Forward', 'from': '55:26', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930184
23454,Petr Ševčík,,8,Czech Republic,[],[],3930184
27826,Ondřej Lingr,,20,Czech Republic,[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '74:27', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930184
28034,Lukáš Provod,,14,Czech Republic,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '21:17', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '21:17', 'to': '34:42', 'from_period': 1, 'to_period': 1, 'start_reason': 'Tactical Shift', 'end_reason': 'Player Off'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '35:02', 'to': '74:27', 'from_period': 1, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
28040,Jindřich Staněk,,1,Czech Republic,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': '54:29', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Injury)'}]",3930184
28227,Pavel Šulc,,25,Czech Republic,[],[],3930184
28239,Adam Hložek,,9,Czech Republic,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': '21:17', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '21:17', 'to': '54:37', 'from_period': 1, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
28272,Ladislav Krejčí,,18,Czech Republic,"[{'time': '90:05', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
29484,Jan Kuchta,,11,Czech Republic,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '54:48', 'to': '55:26', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '55:26', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930184
32985,Mojmír Chytil,,13,Czech Republic,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '54:48', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
33200,David Zima,,2,Czech Republic,[],[],3930184
35441,David Doudera,,12,Czech Republic,[],[],3930184
39143,Matěj Jurásek,,26,Czech Republic,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '80:36', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930184
39338,Lukáš Červ,,21,Czech Republic,"[{'time': '84:17', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]",[],3930184
40207,Vitezslav Jaros,,23,Czech Republic,"[{'time': '83:55', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]",[],3930184
46046,Matěj Kovář,,16,Czech Republic,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '54:29', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Final Whistle'}]",3930184
50896,Martin Vitík,,6,Czech Republic,[],[],3930184
81330,Robin Hranáč,,4,Czech Republic,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930184
134272,David Jurásek,,15,Czech Republic,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '80:36', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930184
287492,Tomáš Vlček,,24,Czech Republic,[],[],3930184
3325,Marko Arnautović,,7,Austria,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '45:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941022
4813,Andreas Weimann,,24,Austria,[],[],3941022
8068,Maximilian Wöber,,2,Austria,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '63:58', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3941022
8309,Michael Gregoritsch,,11,Austria,[],"[{'position_id': 24, 'position': 'Left Center Forward', 'from': '45:00', 'to': '45:00', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 17, 'position': 'Right Wing', 'from': '45:00', 'to': '73:06', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 24, 'position': 'Left Center Forward', 'from': '73:06', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3941022
